2026-02-05 09:21:21.466 [background-preinit] INFO  [] org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2026-02-05 10:15:00.376 [http-nio-8080-exec-2] INFO  [488f70af7326486f8dc623e960bb6945] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257700376}]
2026-02-05 10:15:01.168 [http-nio-8080-exec-8] INFO  [a1fd89145b6e4463ad15611921f5c3ae] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257701168}]
2026-02-05 10:15:01.905 [http-nio-8080-exec-7] INFO  [e646e307a8804415ac1433132bac5755] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257701905}]
2026-02-05 10:15:06.633 [http-nio-8080-exec-9] INFO  [0fd68817622e4313b39f7d317602bd6a] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=Vue3], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257706632}]
2026-02-05 10:15:07.401 [http-nio-8080-exec-6] INFO  [b7c023443061490380e0a56be94b5d8e] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=SpringBoot], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257707401}]
2026-02-05 10:15:08.104 [http-nio-8080-exec-10] INFO  [26418430bcb74c3bbbfa1a1633240b87] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=Elasticsearch], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257708104}]
2026-02-05 10:15:08.624 [http-nio-8080-exec-4] INFO  [9bc9b0588d954bd0a39e20a5f53232ad] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=Tailwind], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257708624}]
2026-02-05 10:15:09.265 [http-nio-8080-exec-3] INFO  [539e395ca07f4629814bd3579ada0e5c] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=%E8%AE%BE%E8%AE%A1%E6%A8%A1%E5%BC%8F], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257709264}]
2026-02-05 10:15:09.841 [http-nio-8080-exec-1] INFO  [6aed809a768940c28f4a04f6d3d37b2a] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 2ms, 参数: [page=0&size=24&title=%E9%9D%A2%E8%AF%95%E9%A2%98], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257709841}]
2026-02-05 10:15:11.154 [http-nio-8080-exec-5] INFO  [a4554fa9742f4948be1d6c3208fe68c4] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=%E9%9D%A2%E8%AF%95%E9%A2%98], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770257711153}]
2026-02-05 11:23:13.253 [http-nio-8080-exec-2] INFO  [ade721cd04ae4f94bfada5ef95159e06] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 4ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770261793252}]
2026-02-05 11:27:08.211 [http-nio-8080-exec-8] INFO  [992379f84728449c929d184aebe90c99] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262028210}]
2026-02-05 11:27:13.375 [http-nio-8080-exec-7] INFO  [7e9b1b8645b340ccb07e522f2346420d] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262033374}]
2026-02-05 11:30:45.567 [http-nio-8080-exec-9] INFO  [fe344b05de754622b12b1224fb759c31] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262245567}]
2026-02-05 11:31:42.072 [http-nio-8080-exec-6] INFO  [3b2a9a8d6836484eb7db127a3397bb95] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&category=%E6%8A%80%E6%9C%AF], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262302071}]
2026-02-05 11:31:43.183 [http-nio-8080-exec-10] INFO  [709ce59ff2674c62b1251ac28821131b] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262303183}]
2026-02-05 11:31:43.976 [http-nio-8080-exec-4] INFO  [66bc5eece7af466299a9fb83de1ac47b] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&category=%E7%94%9F%E6%B4%BB], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262303975}]
2026-02-05 11:31:44.782 [http-nio-8080-exec-3] INFO  [825f0eec1e724ec180963bbc3e9773c5] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&category=%E5%B7%A5%E4%BD%9C], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262304782}]
2026-02-05 11:31:45.512 [http-nio-8080-exec-1] INFO  [97e9fdb376414adc8746f98ba80e2a1f] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&category=%E8%AF%BB%E4%B9%A6], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262305511}]
2026-02-05 11:31:46.191 [http-nio-8080-exec-5] INFO  [412e5b671396403099f7a63213b1b940] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262306191}]
2026-02-05 11:31:47.677 [http-nio-8080-exec-2] INFO  [b9bb7cefe3d14d22b9d67122e31556ce] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=Vue3&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262307677}]
2026-02-05 11:31:48.534 [http-nio-8080-exec-8] INFO  [90c3566de5fd4e239aca2927585b7b82] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=SpringBoot&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262308534}]
2026-02-05 11:31:49.039 [http-nio-8080-exec-7] INFO  [0ddcee5922f14ed5880ef2b05c175f75] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=Elasticsearch&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262309039}]
2026-02-05 11:31:49.637 [http-nio-8080-exec-9] INFO  [2ee327a03b364e4fa42b45302c8e3be3] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=Tailwind&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262309637}]
2026-02-05 11:31:50.173 [http-nio-8080-exec-6] INFO  [781d533cdbd94307979355f5f7569d05] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24&title=%E8%AE%BE%E8%AE%A1%E6%A8%A1%E5%BC%8F&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262310173}]
2026-02-05 11:31:50.926 [http-nio-8080-exec-10] INFO  [055953f8478b4e66ba1aa2a712357369] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&title=%E9%9D%A2%E8%AF%95%E9%A2%98&category=%E7%AC%94%E8%AE%B0], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262310926}]
2026-02-05 11:38:25.219 [http-nio-8080-exec-4] INFO  [7602ce97a4b0403cab2af261b907013e] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262705219}]
2026-02-05 11:38:35.148 [http-nio-8080-exec-3] INFO  [e0ea7edb9b4e4e68a4051fae96fbf0b4] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262715148}]
2026-02-05 11:40:47.871 [http-nio-8080-exec-1] INFO  [c4c7733eb45841619d4371ecc548d072] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262847871}]
2026-02-05 11:43:12.776 [http-nio-8080-exec-5] INFO  [5c6a7417f72040ad83c4a00f7c3aa455] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262992776}]
2026-02-05 11:43:15.507 [http-nio-8080-exec-2] INFO  [d1892d0ba46b4621b9f2eac5a8c8add6] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262995507}]
2026-02-05 11:43:17.526 [http-nio-8080-exec-8] INFO  [0becefb3ad044a649c0b56ddc030c6a7] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262997526}]
2026-02-05 11:43:19.307 [http-nio-8080-exec-7] INFO  [cd3eeb1ee6d84ada8441e100223e7f56] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770262999307}]
2026-02-05 11:43:21.454 [http-nio-8080-exec-9] INFO  [7c73c0a2735f4fa2b130a3525c06abea] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263001454}]
2026-02-05 11:43:29.538 [http-nio-8080-exec-6] INFO  [c1efd24bf07847139040925a1dfd5dca] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263009538}]
2026-02-05 11:44:42.916 [http-nio-8080-exec-10] INFO  [a7c12eaf2575468b99f72ed732d6a8f1] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263082916}]
2026-02-05 11:44:48.765 [http-nio-8080-exec-4] INFO  [9ed7bdf66137403097d9e9b5c25c5e92] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263088765}]
2026-02-05 11:45:33.202 [http-nio-8080-exec-3] INFO  [59548cef81fb426daaf090e7e5b1b5eb] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263133202}]
2026-02-05 11:45:38.410 [http-nio-8080-exec-1] INFO  [0faa9d5c325647b4a7595b83dc98d303] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263138409}]
2026-02-05 11:45:43.199 [http-nio-8080-exec-5] INFO  [037279d44e7b460c9822b11a4b8dca67] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263143199}]
2026-02-05 11:47:15.695 [http-nio-8080-exec-2] INFO  [89422a3e5c694eb3bbdf5eafe70db260] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 0ms, 参数: [username=%E7%94%A8%E6%88%B7&size=100], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263235695}]
2026-02-05 11:47:22.764 [http-nio-8080-exec-8] INFO  [55e831085b374d6ba6191fa57bf8d05a] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263242763}]
2026-02-05 11:56:47.284 [http-nio-8080-exec-7] INFO  [89b79f457ae84d6cbaf424ab69561f75] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770263807284}]
2026-02-05 13:36:02.524 [http-nio-8080-exec-9] INFO  [f1a31ff0e20f46428f031e6ac80d17b4] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770269762523}]
2026-02-05 13:36:41.102 [http-nio-8080-exec-6] INFO  [eac32b406cb2497794e8a04b43d572e7] com.zhishilu.filter.AccessLogFilter - 接口调用: [POST /api/article] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770269801102}]
2026-02-05 13:36:45.416 [http-nio-8080-exec-10] INFO  [4590b1f495a84de58604c804b1a70c80] com.zhishilu.filter.AccessLogFilter - 接口调用: [POST /api/article] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770269805416}]
2026-02-05 13:36:48.810 [http-nio-8080-exec-4] INFO  [afd5bf7d32a6463ab1cc058c3065d548] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770269808810}]
2026-02-05 13:52:51.434 [http-nio-8080-exec-3] INFO  [5e21bbd44d2f491aa76bea86d1e8ddf3] com.zhishilu.filter.AccessLogFilter - 接口调用: [GET /api/article/list] IP: [0:0:0:0:0:0:0:1], 耗时: 1ms, 参数: [page=0&size=24&category=%E6%8A%80%E6%9C%AF], 请求体: [], 响应结果: [{"code":401,"message":"请先登录","data":null,"timestamp":1770270771433}]
